activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
create package;2019-12-20 10:18:52;{991177,991202};{884777,884895,884899};{660797};{Tobias Brockhoff};{Kindle,Echo Show 5,Echo Plus};319.97;2.643;Fullfillment;yes;no;no;no
pick item;2019-12-20 10:36:19;{991230};{885013};{};{Marco Pegoraro};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2019-12-20 10:40:12;{991202};{884894};{};{Tobias Brockhoff};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
package delivered;2019-12-20 10:44:56;{991200,991217,991204};{884886,884958,884905,884959,884960,884883};{660793};{Junxiong Gao};{Kindle Paperwhite,iPhone 11 Pro,Kindle Paperwhite,Echo Plus,Echo Show 8,MacBook Pro};4186.98;4.808;Delivery;yes;no;no;no
send package;2019-12-20 10:45:17;{991216,991182,991220,991226,991190};{884955,884801,884972,884971,884996,884839,884974};{660795};{Mahsa Bafrani};{Kindle,Fire Stick 4K,Fire Stick,iPhone X,Echo Studio,Echo Show 5,iPad Air};1674.95;3.935;Fullfillment;yes;no;no;no
reorder item;2019-12-20 10:45:54;{991214};{884948};{};{Wil van der Aalst};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
reorder item;2019-12-20 10:46:02;{991202};{884894};{};{Tobias Brockhoff};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
confirm order;2019-12-20 10:49:48;{991229};{885004,885005,885006,885007,885008,885009};{};{Seran Uysal};{iPad,iPad,Echo,MacBook Pro,Echo Show 8,iPhone 11};4523.98;4.262;Finance;yes;no;no;no
package delivered;2019-12-20 11:05:56;{991221,991236};{884975,884979,885031,885034,884976};{660792};{Kefang Ding};{Echo Show 5,iPad,Echo Show 5,Echo Dot,Fire Stick 4K};794.96;2.903;Delivery;yes;no;no;no
confirm order;2019-12-20 11:11:31;{991235};{885026,885027,885028,885029};{};{Claudia Graf};{Echo Studio,iPhone 8,iPhone 8,iPad mini};1711.99;2.18;Finance;yes;no;no;no
pick item;2019-12-20 11:13:42;{991244};{885058};{};{Marco Pegoraro};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pay order;2019-12-20 11:40:11;{991211};{884926,884927,884928,884929,884930,884931,884932};{};{Luis Santos};{Echo Studio,iPad Pro,MacBook Pro,iPhone 11 Pro,Kindle,Fire Stick 4K,iPhone 11 Pro};6271.97;4.472;Finance;yes;no;no;no
place order;2019-12-20 11:57:48;{991246};{885063,885064,885065,885066};{};{Christina Rensinghof};{Kindle Paperwhite,Echo Studio,Echo,iPad Pro};1532.98;3.238;Finance;yes;no;no;no
confirm order;2019-12-20 12:10:54;{991245};{885061,885062};{};{Wil van der Aalst};{Echo,MacBook Pro};2604.99;2.15;Finance;yes;no;no;no
pick item;2019-12-20 12:27:11;{991237};{885041};{};{Christine Dobbert};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
create package;2019-12-20 12:27:11;{991229,991231,991185,991141};{885005,885006,885017,884815,885015,885004,885008,885009,885018,885007,884623};{660798};{Seran Uysal};{iPad,Echo,iPad mini,iPhone 11 Pro,iPad mini,iPad,Echo Show 8,iPhone 11,Echo Dot,MacBook Pro,Kindle Paperwhite};6724.97;5.885;Fullfillment;yes;no;no;no
pick item;2019-12-20 12:34:05;{991237};{885040};{};{Christine Dobbert};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2019-12-20 13:14:15;{991219};{884967};{};{Christine Dobbert};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
reorder item;2019-12-20 13:24:57;{991241};{885049};{};{Wil van der Aalst};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-12-20 13:27:35;{991235};{885027};{};{Claudia Graf};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
package delivered;2019-12-20 13:27:44;{991205,991109,991228};{884908,884910,884510,885002,884909};{660791};{Gyunam Park};{Fire Stick 4K,Kindle Paperwhite,iPhone 11 Pro,Fire Stick 4K,Fire Stick};1497.97;1.443;Delivery;yes;no;no;no
item out of stock;2019-12-20 13:32:14;{991214};{884950};{};{Wil van der Aalst};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pay order;2019-12-20 13:43:48;{991235};{885026,885027,885028,885029};{};{Claudia Graf};{Echo Studio,iPhone 8,iPhone 8,iPad mini};1711.99;2.18;Finance;yes;no;no;no
pick item;2019-12-20 13:49:21;{991244};{885056};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
place order;2019-12-20 14:15:21;{991247};{885067,885068,885069,885070};{};{Mohammadreza Fani Sani};{iPad Air,iPhone 8,Kindle Paperwhite,Fire Stick 4K};1228.99;1.425;Finance;yes;no;no;no
pay order;2019-12-20 14:33:26;{991199};{884881,884882};{};{Mohammadreza Fani Sani};{Echo,MacBook Pro};2604.99;2.15;Finance;yes;no;no;no
send package;2019-12-20 14:38:33;{991177,991202};{884777,884895,884899};{660797};{Tobias Brockhoff};{Kindle,Echo Show 5,Echo Plus};319.97;2.643;Fullfillment;yes;no;no;no
pick item;2019-12-20 14:46:08;{991156};{884688};{};{Lisa Mannel};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
package delivered;2019-12-20 14:54:11;{991163,991223,991184};{884715,884984,884811};{660789};{Lisa Mannel};{MacBook Pro,Kindle,Fire Stick 4K};2669.98;2.133;Delivery;yes;no;no;no
pick item;2019-12-20 14:57:37;{991069};{884341};{};{Tobias Brockhoff};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
create package;2019-12-20 15:00:00;{991199,991124};{884881,884566};{660799};{Mohammadreza Fani Sani};{Echo,MacBook Air};2299.99;2.03;Fullfillment;yes;no;no;no
pay order;2019-12-20 15:06:07;{991218};{884961,884962,884963,884964};{};{Christina Rensinghof};{Echo Show 8,Echo Dot,Echo Studio,MacBook Air};2564.97;4.09;Finance;yes;no;no;no
reorder item;2019-12-20 15:08:16;{991231};{885019};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-12-20 15:08:20;{991185};{884813};{};{Seran Uysal};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-12-20 15:11:24;{991233};{885022};{};{Mahsa Bafrani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
send package;2019-12-20 15:27:23;{991222};{884982};{660794};{Anahita Farhang Ghahfarokhi};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
send package;2019-12-20 15:38:59;{991229,991231,991185,991141};{885005,885006,885017,884815,885015,885004,885008,885009,885018,885007,884623};{660798};{Seran Uysal};{iPad,Echo,iPad mini,iPhone 11 Pro,iPad mini,iPad,Echo Show 8,iPhone 11,Echo Dot,MacBook Pro,Kindle Paperwhite};6724.97;5.885;Fullfillment;yes;no;no;no
pick item;2019-12-20 15:40:17;{991247};{885067};{};{Mohammadreza Fani Sani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
confirm order;2019-12-20 15:42:23;{991242};{885051,885052,885053};{};{Kefang Ding};{Kindle Paperwhite,Echo Show 8,Echo Studio};463.98;2.955;Finance;yes;no;no;no
place order;2019-12-20 15:50:28;{991248};{885071,885072,885073,885074,885075};{};{Marco Pegoraro};{iPhone 11,Kindle,iPad,Kindle Paperwhite,Echo Studio};1707.98;3.107;Finance;yes;no;no;no
pick item;2019-12-20 15:51:13;{991243};{885054};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
package delivered;2019-12-20 15:57:17;{991216,991182,991220,991226,991190};{884955,884801,884972,884971,884996,884839,884974};{660795};{Mahsa Bafrani};{Kindle,Fire Stick 4K,Fire Stick,iPhone X,Echo Studio,Echo Show 5,iPad Air};1674.95;3.935;Delivery;yes;no;no;no
pick item;2019-12-20 16:05:57;{991242};{885052};{};{Kefang Ding};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
confirm order;2019-12-20 16:07:31;{991240};{885045,885046,885047,885048};{};{Luis Santos};{Echo,Echo Plus,Kindle,Fire Stick 4K};424.96;2.823;Finance;yes;no;no;no
reorder item;2019-12-20 16:09:59;{991237};{885037};{};{Christine Dobbert};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
reorder item;2019-12-20 16:10:13;{991239};{885043};{};{Gyunam Park};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-12-20 16:22:26;{991235};{885028};{};{Claudia Graf};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-12-20 16:25:34;{991211};{884927};{};{Luis Santos};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-12-20 16:28:19;{991244};{885056,885057,885058,885059,885060};{};{Marco Pegoraro};{MacBook Pro,Kindle,iPhone 11 Pro,iPad,Echo Studio};4428.98;4.004;Finance;yes;no;no;no
reorder item;2019-12-20 16:38:07;{991240};{885048};{};{Luis Santos};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-12-20 16:41:27;{991223};{884985};{};{Lisa Mannel};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-12-20 16:41:27;{991237,991219};{885036,885038,885039,885041,885040,884966};{660800};{Christine Dobbert};{Kindle,Kindle,Echo Studio,iPad,Echo Studio,Kindle};1134.95;4.892;Fullfillment;yes;no;no;no
pick item;2019-12-20 17:10:54;{991194};{884859};{};{Wil van der Aalst};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-12-20 17:13:57;{991244};{885060};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-12-20 17:24:54;{991246};{885065};{};{Christina Rensinghof};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
confirm order;2019-12-20 17:28:38;{991246};{885063,885064,885065,885066};{};{Christina Rensinghof};{Kindle Paperwhite,Echo Studio,Echo,iPad Pro};1532.98;3.238;Finance;yes;no;no;no
pick item;2019-12-20 17:35:20;{991248};{885074};{};{Marco Pegoraro};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
place order;2019-12-20 18:00:41;{991249};{885076,885077,885078,885079,885080,885081};{};{Christine Dobbert};{Echo Show 5,iPad mini,Echo Dot,iPad mini,iPad Air,iPhone X};2197.98;2.432;Finance;yes;no;no;no
place order;2019-12-20 19:41:35;{991250};{885082,885083};{};{Gyunam Park};{Echo Plus,MacBook Pro};2654.99;2.65;Finance;yes;no;no;no
failed delivery;2019-12-20 21:52:13;{991229,991231,991185,991141};{885005,885006,885017,884815,885015,885004,885008,885009,885018,885007,884623};{660798};{Seran Uysal};{iPad,Echo,iPad mini,iPhone 11 Pro,iPad mini,iPad,Echo Show 8,iPhone 11,Echo Dot,MacBook Pro,Kindle Paperwhite};6724.97;5.885;Delivery;yes;no;no;no
place order;2019-12-20 23:02:41;{991251};{885084,885085,885086};{};{Claudia Graf};{iPhone 8,Echo Studio,iPhone 11 Pro};1882.99;1.878;Finance;yes;no;no;no
place order;2019-12-21 21:07:14;{991252};{885087,885088,885089,885090,885091,885092,885093,885094};{};{Kefang Ding};{iPhone X,iPhone 11 Pro,Echo Show 5,iPad mini,iPad Air,Echo Plus,Echo Dot,Echo Show 8};3177.96;4.6;Finance;yes;no;no;no
payment reminder;2019-12-22 09:25:25;{990904};{883686,883687,883688,883689};{};{Seran Uysal};{iPhone 11 Pro,Echo Plus,Fire Stick,Fire Stick};1383.97;1.868;Finance;yes;no;no;no
payment reminder;2019-12-22 11:25:40;{991134};{884596,884597,884598,884599,884600};{};{Christina Rensinghof};{MacBook Air,Fire Stick 4K,iPad Air,iPad Air,Kindle Paperwhite};3375.99;2.905;Finance;yes;no;no;no
place order;2019-12-22 21:01:40;{991253};{885095,885096};{};{Mohammadreza Fani Sani};{Echo Studio,MacBook Pro};2704.99;2.85;Finance;yes;no;no;no
send package;2019-12-23 08:43:01;{991237,991219};{885036,885038,885039,885041,885040,884966};{660800};{Christine Dobbert};{Kindle,Kindle,Echo Studio,iPad,Echo Studio,Kindle};1134.95;4.892;Fullfillment;yes;no;no;no
pick item;2019-12-23 08:51:17;{991251};{885086};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-12-23 08:52:09;{991254};{885097,885098};{};{Gyunam Park};{iPhone 11,Echo Show 8};933.99;1.146;Finance;yes;no;no;no
pick item;2019-12-23 09:04:00;{991252};{885094};{};{Kefang Ding};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
create package;2019-12-23 09:04:00;{991224,991227};{884989,884986,884999,884997,884998};{660801};{Mahnaz Qafari};{iPhone X,Echo Plus,Fire Stick 4K,iPad Pro,Fire Stick 4K};2127.97;2.495;Fullfillment;yes;no;no;no
pay order;2019-12-23 09:04:48;{991244};{885056,885057,885058,885059,885060};{};{Marco Pegoraro};{MacBook Pro,Kindle,iPhone 11 Pro,iPad,Echo Studio};4428.98;4.004;Finance;yes;no;no;no
pick item;2019-12-23 09:14:13;{991244};{885057};{};{Marco Pegoraro};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
send package;2019-12-23 09:45:51;{991224,991227};{884989,884986,884999,884997,884998};{660801};{Mahnaz Qafari};{iPhone X,Echo Plus,Fire Stick 4K,iPad Pro,Fire Stick 4K};2127.97;2.495;Fullfillment;yes;no;no;no
pick item;2019-12-23 09:57:37;{991156};{884684};{};{Lisa Mannel};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2019-12-23 10:01:21;{991252};{885087,885088,885089,885090,885091,885092,885093,885094};{};{Kefang Ding};{iPhone X,iPhone 11 Pro,Echo Show 5,iPad mini,iPad Air,Echo Plus,Echo Dot,Echo Show 8};3177.96;4.6;Finance;yes;no;no;no
failed delivery;2019-12-23 10:02:57;{991218};{884964,884961,884963,884962};{660796};{Christina Rensinghof};{MacBook Air,Echo Show 8,Echo Studio,Echo Dot};2559.97;4.09;Delivery;yes;no;no;no
confirm order;2019-12-23 10:14:51;{991251};{885084,885085,885086};{};{Claudia Graf};{iPhone 8,Echo Studio,iPhone 11 Pro};1882.99;1.878;Finance;yes;no;no;no
item out of stock;2019-12-23 10:30:18;{991253};{885095};{};{Mohammadreza Fani Sani};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-12-23 10:36:49;{991227};{885000};{};{Mahnaz Qafari};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-12-23 10:41:11;{991232};{885021};{};{Gyunam Park};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-12-23 10:41:52;{991248};{885071};{};{Marco Pegoraro};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-12-23 10:41:52;{991186,991192,991211,991240};{884823,884851,884931,884852,885047,885046,884927,884928};{660802};{Luis Santos};{iPad Air,iPad,Fire Stick 4K,iPad Air,Kindle,Echo Plus,iPad Pro,MacBook Pro};5365.97;5.259;Fullfillment;yes;no;no;no
place order;2019-12-23 11:07:59;{991255};{885099,885100,885101};{};{Christine Dobbert};{iPad,Kindle Paperwhite,Fire Stick 4K};718.99;1.258;Finance;yes;no;no;no
confirm order;2019-12-23 11:27:17;{991249};{885076,885077,885078,885079,885080,885081};{};{Christine Dobbert};{Echo Show 5,iPad mini,Echo Dot,iPad mini,iPad Air,iPhone X};2197.98;2.432;Finance;yes;no;no;no
pick item;2019-12-23 11:33:20;{991249};{885078};{};{Christine Dobbert};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-12-23 11:37:52;{991223};{884983};{};{Lisa Mannel};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-12-23 11:43:06;{991253};{885096};{};{Mohammadreza Fani Sani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pay order;2019-12-23 11:52:35;{991167};{884731,884732,884733,884734,884735,884736,884737,884738,884739,884740,884741};{};{Christine Dobbert};{Echo Dot,Echo Show 5,Fire Stick 4K,iPad mini,iPhone 11 Pro,Kindle,iPhone X,Echo Plus,Echo Show 8,iPad,iPad mini};3815.94;5.686;Finance;yes;no;no;no
item out of stock;2019-12-23 11:58:23;{991250};{885082};{};{Gyunam Park};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2019-12-23 12:05:52;{991254};{885097,885098};{};{Gyunam Park};{iPhone 11,Echo Show 8};933.99;1.146;Finance;yes;no;no;no
item out of stock;2019-12-23 12:09:25;{991243};{885055};{};{Kefang Ding};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pay order;2019-12-23 12:33:13;{991219};{884965,884966,884967,884968,884969,884970};{};{Christine Dobbert};{MacBook Pro,Kindle,Echo Plus,Echo Show 8,iPad Pro,iPad mini};4412.97;4.876;Finance;yes;no;no;no
place order;2019-12-23 12:35:44;{991256};{885102,885103,885104,885105,885106};{};{Marco Pegoraro};{iPhone 11 Pro,iPad Air,Fire Stick 4K,Echo Studio,Fire Stick 4K};2009.97;2.668;Finance;yes;no;no;no
send package;2019-12-23 12:36:58;{991186,991192,991211,991240};{884823,884851,884931,884852,885047,885046,884927,884928};{660802};{Luis Santos};{iPad Air,iPad,Fire Stick 4K,iPad Air,Kindle,Echo Plus,iPad Pro,MacBook Pro};5365.97;5.259;Fullfillment;yes;no;no;no
pick item;2019-12-23 12:39:43;{991256};{885106};{};{Marco Pegoraro};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
package delivered;2019-12-23 13:03:50;{991218};{884964,884961,884963,884962};{660796};{Christina Rensinghof};{MacBook Air,Echo Show 8,Echo Studio,Echo Dot};2559.97;4.09;Delivery;yes;no;no;no
pick item;2019-12-23 13:04:06;{991252};{885092};{};{Kefang Ding};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-12-23 13:13:01;{991247};{885069};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-12-23 13:15:04;{991249};{885077};{};{Christine Dobbert};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
package delivered;2019-12-23 13:20:58;{991229,991231,991185,991141};{885005,885006,885017,884815,885015,885004,885008,885009,885018,885007,884623};{660798};{Seran Uysal};{iPad,Echo,iPad mini,iPhone 11 Pro,iPad mini,iPad,Echo Show 8,iPhone 11,Echo Dot,MacBook Pro,Kindle Paperwhite};6724.97;5.885;Delivery;yes;no;no;no
item out of stock;2019-12-23 14:05:19;{991237};{885035};{};{Christine Dobbert};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-12-23 14:11:48;{991125};{884572};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
create package;2019-12-23 14:11:48;{991210,991225,991241,991194};{884922,884994,885050,884859,884991};{660803};{Wil van der Aalst};{iPad Pro,iPhone 11 Pro,Echo Studio,iPad Air,MacBook Air};5123.99;3.841;Fullfillment;yes;no;no;no
place order;2019-12-23 14:31:14;{991257};{885107,885108,885109};{};{Tobias Brockhoff};{MacBook Pro,Echo Dot,Fire Stick};2574.98;1.95;Finance;yes;no;no;no
confirm order;2019-12-23 14:33:30;{991248};{885071,885072,885073,885074,885075};{};{Marco Pegoraro};{iPhone 11,Kindle,iPad,Kindle Paperwhite,Echo Studio};1707.98;3.107;Finance;yes;no;no;no
reorder item;2019-12-23 14:43:46;{991238};{885042};{};{Anahita Farhang Ghahfarokhi};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2019-12-23 14:49:06;{991250};{885083};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2019-12-23 14:52:28;{991248};{885072};{};{Marco Pegoraro};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-12-23 15:04:03;{991246};{885066};{};{Christina Rensinghof};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-12-23 15:10:02;{991249};{885076};{};{Christine Dobbert};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-12-23 15:11:00;{991247};{885070};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-12-23 15:11:37;{991249};{885081};{};{Christine Dobbert};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
create package;2019-12-23 15:11:37;{991235,991251};{885027,885028,885086,885026};{660804};{Claudia Graf};{iPhone 8,iPhone 8,iPhone 11 Pro,Echo Studio};2406.99;2.088;Fullfillment;yes;no;no;no
pick item;2019-12-23 15:14:17;{991254};{885097};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
package delivered;2019-12-23 15:15:05;{991177,991202};{884777,884895,884899};{660797};{Tobias Brockhoff};{Kindle,Echo Show 5,Echo Plus};319.97;2.643;Delivery;yes;no;no;no
pay order;2019-12-23 15:16:38;{991210};{884922,884923,884924,884925};{};{Wil van der Aalst};{iPad Pro,Echo Dot,iPhone 8,iPad Pro};2761.99;1.556;Finance;yes;no;no;no
reorder item;2019-12-23 15:19:55;{991253};{885095};{};{Mohammadreza Fani Sani};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
send package;2019-12-23 15:24:15;{991199,991124};{884881,884566};{660799};{Mohammadreza Fani Sani};{Echo,MacBook Air};2299.99;2.03;Fullfillment;yes;no;no;no
pay order;2019-12-23 15:27:55;{990904};{883686,883687,883688,883689};{};{Seran Uysal};{iPhone 11 Pro,Echo Plus,Fire Stick,Fire Stick};1383.97;1.868;Finance;yes;no;no;no
pick item;2019-12-23 15:30:03;{991256};{885104};{};{Marco Pegoraro};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2019-12-23 15:35:07;{991250};{885082,885083};{};{Gyunam Park};{Echo Plus,MacBook Pro};2654.99;2.65;Finance;yes;no;no;no
send package;2019-12-23 15:36:28;{991235,991251};{885027,885028,885086,885026};{660804};{Claudia Graf};{iPhone 8,iPhone 8,iPhone 11 Pro,Echo Studio};2406.99;2.088;Fullfillment;yes;no;no;no
confirm order;2019-12-23 15:46:19;{991241};{885049,885050};{};{Wil van der Aalst};{Echo Show 8,Echo Studio};334.98;2.46;Finance;yes;no;no;no
pay order;2019-12-23 15:56:10;{991232};{885020,885021};{};{Gyunam Park};{Echo Dot,iPad Pro};1133.99;0.863;Finance;yes;no;no;no
pay order;2019-12-23 16:10:45;{991228};{885001,885002,885003};{};{Gyunam Park};{iPad mini,Fire Stick 4K,iPhone 8};1072.99;0.77;Finance;yes;no;no;no
failed delivery;2019-12-23 16:15:36;{991222};{884982};{660794};{Anahita Farhang Ghahfarokhi};{Echo Dot};29.99;0.38;Delivery;yes;no;no;no
place order;2019-12-23 16:22:13;{991258};{885110,885111,885112};{};{Lisa Mannel};{Echo Plus,Kindle,Echo Studio};434.97;3.243;Finance;yes;no;no;no
pick item;2019-12-23 16:30:51;{991256};{885105};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
payment reminder;2019-12-23 16:35:03;{991144};{884633,884634,884635,884636,884637,884638};{};{Christina Rensinghof};{iPhone X,iPhone 11,Kindle,MacBook Air,iPad mini,iPhone 11};5030.99;2.517;Finance;yes;no;no;no
package delivered;2019-12-23 16:41:03;{991224,991227};{884989,884986,884999,884997,884998};{660801};{Mahnaz Qafari};{iPhone X,Echo Plus,Fire Stick 4K,iPad Pro,Fire Stick 4K};2127.97;2.495;Delivery;yes;no;no;no
pick item;2019-12-23 16:42:51;{991242};{885051};{};{Kefang Ding};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
