activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
item out of stock;2019-12-31 18:12:58;{991301};{885262};{};{Luis Santos};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2019-12-31 18:14:30;{991302};{885272};{};{Luis Santos};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
place order;2019-12-31 18:18:49;{991306};{885287,885288,885289,885290};{};{Junxiong Gao};{MacBook Pro,Echo Show 5,Echo Show 5,Echo Show 8};2814.97;4.11;Finance;yes;no;no;no
pick item;2019-12-31 18:23:53;{991291};{885235};{};{Christine Dobbert};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-12-31 18:24:36;{991305};{885279};{};{Gyunam Park};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-12-31 19:13:26;{991266};{885128,885129,885130,885131,885132};{};{Tobias Brockhoff};{Kindle Paperwhite,iPad mini,iPad,Echo Plus,iPhone 11 Pro};2376.99;2.726;Finance;yes;no;no;no
item out of stock;2019-12-31 20:13:24;{991306};{885290};{};{Junxiong Gao};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2019-12-31 20:35:59;{991307};{885291,885292,885293};{};{Luis Santos};{Echo Dot,MacBook Air,Kindle};2314.98;2.113;Finance;yes;no;no;no
package delivered;2019-12-31 20:42:59;{991268,991235,991141,991243};{885137,885135,885011,884641,885037};{660851};{Christina Rensinghof};{MacBook Pro,Kindle Paperwhite,iPad mini,Kindle Paperwhite,Echo Studio};3406.99;4.12;Delivery;yes;no;no;no
pay order;2019-12-31 21:05:42;{991146};{884654,884655,884656,884657,884658,884659};{};{Kefang Ding};{iPhone 11 Pro,Kindle Paperwhite,Echo Show 5,MacBook Pro,iPad,iPhone 8};4896.99;3.626;Finance;yes;no;no;no
pick item;2019-12-31 21:21:47;{991294};{885247};{};{Claudia Graf};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
reorder item;2019-12-31 21:27:37;{991252};{885071};{};{Luis Santos};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-12-31 22:13:27;{991307};{885291,885292,885293};{};{Luis Santos};{Echo Dot,MacBook Air,Kindle};2314.98;2.113;Finance;yes;no;no;no
place order;2020-01-01 00:53:29;{991308};{885294,885295,885296,885297,885298};{};{Luis Santos};{Echo Studio,Echo Show 5,Echo Show 5,iPad,MacBook Pro};3379.97;5.093;Finance;yes;no;no;no
item out of stock;2020-01-01 09:17:57;{991307};{885292};{};{Luis Santos};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-01-01 09:23:58;{991296};{885251};{};{Majid Rafiei};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
send package;2020-01-01 09:24:32;{991263,991295,991297,991282};{885118,885248,885252,885187};{660853};{Mahnaz Qafari};{Fire Stick 4K,Kindle,iPad,Fire Stick 4K};754.97;1.526;Fullfillment;yes;no;no;no
pay order;2020-01-01 09:29:35;{991277};{885169,885170,885171};{};{Gyunam Park};{MacBook Pro,iPad Pro,Kindle};3683.99;2.336;Finance;yes;no;no;no
pay order;2020-01-01 09:36:51;{991257};{885090,885091,885092};{};{Lisa Mannel};{iPhone X,Echo Studio,iPad Pro};2002.99;2.135;Finance;yes;no;no;no
confirm order;2020-01-01 09:38:37;{991297};{885252,885253};{};{Mahnaz Qafari};{iPad,Kindle};579.99;0.966;Finance;yes;no;no;no
pay order;2020-01-01 09:39:30;{991283};{885189,885190,885191,885192,885193,885194,885195};{};{Claudia Graf};{MacBook Air,Echo Show 8,iPad Air,Kindle Paperwhite,MacBook Pro,iPhone 11 Pro,Echo Show 5};6678.98;5.603;Finance;yes;no;no;no
confirm order;2020-01-01 09:39:54;{991288};{885218,885219,885220,885221};{};{Claudia Graf};{Echo Studio,Kindle,Echo Plus,Echo Show 5};524.96;4.123;Finance;yes;no;no;no
pick item;2020-01-01 09:58:46;{991294};{885244};{};{Claudia Graf};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
place order;2020-01-01 10:00:36;{991309};{885299,885300,885301};{};{Tobias Brockhoff};{Echo Show 5,MacBook Air,iPad};2789.99;2.613;Finance;yes;no;no;no
pay order;2020-01-01 10:02:16;{991075};{884338,884339,884340,884341,884342};{};{Mahsa Bafrani};{Echo Plus,Echo Show 5,Echo Show 8,Echo Studio,iPad};1069.96;5.103;Finance;yes;no;no;no
pick item;2020-01-01 10:12:13;{991294};{885246};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2020-01-01 10:15:15;{991290};{885229};{};{Mohammadreza Fani Sani};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-01-01 10:23:34;{991272};{885156};{};{Mahsa Bafrani};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2020-01-01 10:23:36;{991291};{885232,885233,885234,885235,885236};{};{Christine Dobbert};{Fire Stick 4K,Kindle Paperwhite,Kindle Paperwhite,MacBook Pro,iPad Pro};3951.99;3.123;Finance;yes;no;no;no
item out of stock;2020-01-01 10:32:00;{991294};{885243};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
reorder item;2020-01-01 10:35:50;{991299};{885256};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-01-01 10:43:00;{991302};{885271};{};{Luis Santos};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2020-01-01 10:49:24;{991234};{885006};{};{Anahita Farhang Ghahfarokhi};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2020-01-01 10:49:24;{991284,991283,991288,991294};{885196,885202,885201,885195,885192,885198,885194,885191,885220,885221,885219,885200,885247,885244,885246,885199};{660855};{Claudia Graf};{MacBook Pro,iPad Pro,iPhone 11 Pro,Echo Show 5,Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPad Air,Echo Plus,Echo Show 5,Kindle,iPad mini,Fire Stick,iPad Air,iPhone 11,Fire Stick};9514.94;8.139;Fullfillment;yes;no;no;no
confirm order;2020-01-01 10:54:58;{991305};{885278,885279,885280,885281,885282,885283,885284,885285,885286};{};{Gyunam Park};{Echo Studio,iPad Pro,iPad mini,Echo Dot,Echo Show 8,MacBook Pro,Echo Studio,iPhone 8,Fire Stick 4K};5231.95;6.943;Finance;yes;no;no;no
pick item;2020-01-01 10:55:19;{991292};{885239};{};{Anahita Farhang Ghahfarokhi};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2020-01-01 10:57:40;{991281,991278,991277,991221};{885182,885174,885185,885171,885173,884949,885172};{660852};{Gyunam Park};{Kindle Paperwhite,Echo Show 5,iPhone X,Kindle,Echo Studio,iPhone X,iPad};2391.97;4.165;Delivery;yes;no;no;no
pick item;2020-01-01 11:06:42;{991308};{885296};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2020-01-01 11:07:29;{991306};{885287,885288,885289,885290};{};{Junxiong Gao};{MacBook Pro,Echo Show 5,Echo Show 5,Echo Show 8};2814.97;4.11;Finance;yes;no;no;no
pick item;2020-01-01 11:18:13;{991308};{885295};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
place order;2020-01-01 11:20:58;{991310};{885302,885303,885304,885305,885306};{};{Christina Rensinghof};{Fire Stick 4K,iPad Pro,iPhone X,Kindle Paperwhite,Kindle};2101.98;1.913;Finance;yes;no;no;no
pick item;2020-01-01 11:24:35;{991307};{885293};{};{Luis Santos};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2020-01-01 11:36:17;{991310};{885306};{};{Christina Rensinghof};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
reorder item;2020-01-01 11:42:51;{991293};{885240};{};{Majid Rafiei};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
failed delivery;2020-01-01 11:44:33;{991257,991259};{885090,885096,885091};{660850};{Lisa Mannel};{iPhone X,iPad mini,Echo Studio};1347.99;1.932;Delivery;yes;no;no;no
pay order;2020-01-01 11:47:07;{991290};{885227,885228,885229,885230,885231};{};{Mohammadreza Fani Sani};{Kindle Paperwhite,MacBook Air,Echo Dot,Echo Plus,iPad Air};2989.98;3.845;Finance;yes;no;no;no
pick item;2020-01-01 12:13:50;{991301};{885264};{};{Luis Santos};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2020-01-01 12:14:42;{991309};{885299,885300,885301};{};{Tobias Brockhoff};{Echo Show 5,MacBook Air,iPad};2789.99;2.613;Finance;yes;no;no;no
package delivered;2020-01-01 12:21:50;{991263,991295,991297,991282};{885118,885248,885252,885187};{660853};{Mahnaz Qafari};{Fire Stick 4K,Kindle,iPad,Fire Stick 4K};754.97;1.526;Delivery;yes;no;no;no
pick item;2020-01-01 12:27:38;{991303};{885273};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-01-01 12:28:00;{991305};{885283};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-01-01 12:38:38;{991305};{885286};{};{Gyunam Park};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2020-01-01 12:44:36;{991301};{885261,885262,885263,885264,885265,885266,885267};{};{Luis Santos};{Kindle,MacBook Pro,Echo Show 8,Fire Stick,iPhone 11 Pro,iPad,Echo};4498.96;4.484;Finance;yes;no;no;no
place order;2020-01-01 13:01:41;{991311};{885307,885308,885309,885310,885311};{};{Junxiong Gao};{Fire Stick,iPad mini,iPhone X,iPad Pro,MacBook Pro};4791.99;2.505;Finance;yes;no;no;no
pick item;2020-01-01 13:06:25;{991301};{885265};{};{Luis Santos};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-01-01 13:09:00;{991294};{885245};{};{Claudia Graf};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2020-01-01 13:11:03;{991144};{884651};{};{Marco Pegoraro};{Echo Dot};34.99;0.38;Finance;yes;no;no;no
pick item;2020-01-01 13:11:42;{991306};{885288};{};{Junxiong Gao};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2020-01-01 13:34:43;{991311};{885307};{};{Junxiong Gao};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2020-01-01 13:35:56;{991311};{885307,885308,885309,885310,885311};{};{Junxiong Gao};{Fire Stick,iPad mini,iPhone X,iPad Pro,MacBook Pro};4791.99;2.505;Finance;yes;no;no;no
pay order;2020-01-01 13:48:23;{991062};{884281,884282,884283};{};{Christina Rensinghof};{Echo Studio,Echo,iPad Air};780.98;2.7;Finance;yes;no;no;no
pick item;2020-01-01 14:05:27;{991305};{885278};{};{Gyunam Park};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2020-01-01 14:23:08;{991312};{885312,885313,885314,885315,885316};{};{Mahsa Bafrani};{iPhone 11 Pro,iPhone 8,Fire Stick 4K,Kindle Paperwhite,MacBook Pro};4401.99;2.543;Finance;yes;no;no;no
pick item;2020-01-01 14:41:18;{991311};{885311};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2020-01-01 14:48:17;{991304};{885277};{};{Christine Dobbert};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
item out of stock;2020-01-01 14:51:41;{991301};{885261};{};{Luis Santos};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
send package;2020-01-01 14:52:31;{991284,991283,991288,991294};{885196,885202,885201,885195,885192,885198,885194,885191,885220,885221,885219,885200,885247,885244,885246,885199};{660855};{Claudia Graf};{MacBook Pro,iPad Pro,iPhone 11 Pro,Echo Show 5,Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPad Air,Echo Plus,Echo Show 5,Kindle,iPad mini,Fire Stick,iPad Air,iPhone 11,Fire Stick};9514.94;8.139;Fullfillment;yes;no;no;no
package delivered;2020-01-01 14:58:47;{991284,991283,991288,991294};{885196,885202,885201,885195,885192,885198,885194,885191,885220,885221,885219,885200,885247,885244,885246,885199};{660855};{Claudia Graf};{MacBook Pro,iPad Pro,iPhone 11 Pro,Echo Show 5,Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPad Air,Echo Plus,Echo Show 5,Kindle,iPad mini,Fire Stick,iPad Air,iPhone 11,Fire Stick};9514.94;8.139;Delivery;yes;no;no;no
item out of stock;2020-01-01 15:09:54;{991306};{885289};{};{Junxiong Gao};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
reorder item;2020-01-01 15:16:26;{991266};{885131};{};{Tobias Brockhoff};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
payment reminder;2020-01-01 15:41:08;{991200};{884874,884875,884876};{};{Mohammadreza Fani Sani};{iPad mini,Echo Show 8,Echo Studio};783.98;2.74;Finance;yes;no;no;no
pay order;2020-01-01 15:44:35;{991281};{885181,885182,885183,885184,885185};{};{Gyunam Park};{MacBook Pro,Kindle Paperwhite,Fire Stick 4K,Echo Show 8,iPhone X};3552.98;3.297;Finance;yes;no;no;no
pick item;2020-01-01 15:51:29;{991298};{885254};{};{Majid Rafiei};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
create package;2020-01-01 15:51:29;{991250};{885061};{660856};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-01-01 15:53:14;{991304};{885275};{};{Christine Dobbert};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2020-01-01 15:53:14;{991285,991269,991270,991258,991303};{885204,885140,885148,885145,885094,885273,885150};{660857};{Kefang Ding};{Fire Stick,Echo Show 8,MacBook Air,Fire Stick 4K,Echo Dot,Fire Stick,MacBook Pro};5029.95;4.66;Fullfillment;yes;no;no;no
item out of stock;2020-01-01 16:05:03;{991305};{885281};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
place order;2020-01-01 16:06:01;{991313};{885317,885318,885319};{};{Luis Santos};{Echo Studio,Echo Show 8,iPad Air};810.98;2.9;Finance;yes;no;no;no
pick item;2020-01-01 16:11:34;{991302};{885269};{};{Luis Santos};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-01-01 16:12:21;{991287};{885214};{};{Mahsa Bafrani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-01-01 16:15:53;{991293};{885242};{};{Majid Rafiei};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-01-01 16:19:56;{991308};{885297};{};{Luis Santos};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pay order;2020-01-01 16:23:13;{991292};{885237,885238,885239};{};{Anahita Farhang Ghahfarokhi};{iPad,Fire Stick,iPad Air};1015.99;1.123;Finance;yes;no;no;no
pick item;2020-01-01 16:31:47;{991311};{885308};{};{Junxiong Gao};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
confirm order;2020-01-01 16:33:25;{991308};{885294,885295,885296,885297,885298};{};{Luis Santos};{Echo Studio,Echo Show 5,Echo Show 5,iPad,MacBook Pro};3379.97;5.093;Finance;yes;no;no;no
pay order;2020-01-01 16:45:38;{991130};{884580,884581,884582};{};{Claudia Graf};{iPad mini,MacBook Air,MacBook Air};4854.0;2.78;Finance;yes;no;no;no
pay order;2020-01-01 16:55:05;{991309};{885299,885300,885301};{};{Tobias Brockhoff};{Echo Show 5,MacBook Air,iPad};2789.99;2.613;Finance;yes;no;no;no
pick item;2020-01-01 17:01:07;{991299};{885255};{};{Christina Rensinghof};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
reorder item;2020-01-01 17:02:02;{991304};{885277};{};{Christine Dobbert};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2020-01-01 17:09:16;{991277};{885169};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2020-01-01 17:09:16;{991291,991304};{885236,885235,885275,885233};{660858};{Christine Dobbert};{iPad Pro,MacBook Pro,Echo Show 5,Kindle Paperwhite};3817.99;3.228;Fullfillment;yes;no;no;no
reorder item;2020-01-01 17:20:25;{991282};{885188};{};{Mahnaz Qafari};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
place order;2020-01-01 17:31:48;{991314};{885320,885321,885322,885323,885324,885325,885326};{};{Tobias Brockhoff};{Fire Stick,Echo Plus,iPad,iPhone 11,Echo Show 8,iPhone 11,Echo Studio};2617.96;4.755;Finance;yes;no;no;no
pick item;2020-01-01 17:34:05;{991241};{885028};{};{Majid Rafiei};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2020-01-01 17:44:05;{991308};{885294};{};{Luis Santos};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2020-01-01 17:47:50;{991310};{885304};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
reorder item;2020-01-01 18:01:42;{991290};{885227};{};{Mohammadreza Fani Sani};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
payment reminder;2020-01-01 18:14:49;{991199};{884870,884871,884872,884873};{};{Gyunam Park};{iPhone X,Echo,iPad Pro,iPad Pro};3001.99;1.918;Finance;yes;no;no;no
reorder item;2020-01-01 19:03:03;{991292};{885238};{};{Anahita Farhang Ghahfarokhi};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2020-01-01 19:10:32;{991275};{885165};{};{Junxiong Gao};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
create package;2020-01-01 19:10:32;{991249};{885057,885058};{660859};{Wil van der Aalst};{iPad Pro,iPhone 8};1628.0;0.693;Fullfillment;yes;no;no;no
place order;2020-01-01 19:23:21;{991315};{885327,885328,885329,885330,885331,885332};{};{Lisa Mannel};{Echo Studio,Echo Plus,Fire Stick,Echo Show 8,Echo Show 8,iPad Air};1130.95;5.36;Finance;yes;no;no;no
confirm order;2020-01-01 19:43:39;{991315};{885327,885328,885329,885330,885331,885332};{};{Lisa Mannel};{Echo Studio,Echo Plus,Fire Stick,Echo Show 8,Echo Show 8,iPad Air};1130.95;5.36;Finance;yes;no;no;no
pick item;2020-01-01 20:35:42;{991301};{885266};{};{Luis Santos};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
send package;2020-01-01 20:45:37;{991280,991289,991241,991293,991273};{885180,885179,885224,885031,885226,885030,885225,885241,885222,885159,885178};{660854};{Majid Rafiei};{MacBook Air,Echo,Fire Stick,MacBook Air,iPad Air,iPad,iPad mini,Echo Dot,iPad,iPhone 8,Echo Show 8};7143.96;6.736;Fullfillment;yes;no;no;no
send package;2020-01-01 21:04:20;{991250};{885061};{660856};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
place order;2020-01-01 22:26:14;{991316};{885333,885334,885335};{};{Claudia Graf};{iPad,iPad,Kindle};1074.99;1.449;Finance;yes;no;no;no
pick item;2020-01-02 08:13:33;{991292};{885238};{};{Anahita Farhang Ghahfarokhi};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2020-01-02 08:13:33;{991287,991215,991272};{885215,885213,884925,885156,885214,885217};{660860};{Mahsa Bafrani};{iPhone X,Echo,Kindle Paperwhite,Echo Show 5,Fire Stick,Echo Show 8};1187.96;3.507;Fullfillment;yes;no;no;no
item out of stock;2020-01-02 08:38:44;{991314};{885326};{};{Tobias Brockhoff};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2020-01-02 08:43:59;{991317};{885336,885337,885338,885339};{};{Mahnaz Qafari};{Echo Plus,iPad,iPad mini,Fire Stick 4K};1188.98;2.323;Finance;yes;no;no;no
item out of stock;2020-01-02 08:56:33;{991317};{885339};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pay order;2020-01-02 09:02:47;{991291};{885232,885233,885234,885235,885236};{};{Christine Dobbert};{Fire Stick 4K,Kindle Paperwhite,Kindle Paperwhite,MacBook Pro,iPad Pro};3951.99;3.123;Finance;yes;no;no;no
pick item;2020-01-02 09:12:16;{991309};{885300};{};{Tobias Brockhoff};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
package delivered;2020-01-02 09:18:32;{991257,991259};{885090,885096,885091};{660850};{Lisa Mannel};{iPhone X,iPad mini,Echo Studio};1347.99;1.932;Delivery;yes;no;no;no
pay order;2020-01-02 09:23:19;{991179};{884792};{};{Mahsa Bafrani};{iPhone 11 Pro};1154.0;0.188;Finance;yes;no;no;no
reorder item;2020-01-02 09:27:54;{991307};{885292};{};{Luis Santos};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2020-01-02 09:36:08;{991311};{885309};{};{Junxiong Gao};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2020-01-02 09:46:12;{991227};{884972,884973,884974};{};{Mahnaz Qafari};{iPad Pro,Echo Studio,Echo};1403.98;2.743;Finance;yes;no;no;no
item out of stock;2020-01-02 09:52:06;{991314};{885320};{};{Tobias Brockhoff};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2020-01-02 10:00:53;{991314};{885320,885321,885322,885323,885324,885325,885326};{};{Tobias Brockhoff};{Fire Stick,Echo Plus,iPad,iPhone 11,Echo Show 8,iPhone 11,Echo Studio};2617.96;4.755;Finance;yes;no;no;no
pick item;2020-01-02 10:04:38;{991314};{885322};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2020-01-02 10:07:57;{991302};{885268,885269,885270,885271,885272};{};{Luis Santos};{MacBook Pro,MacBook Pro,Echo Studio,iPhone X,iPad};6398.99;4.875;Finance;yes;no;no;no
pay order;2020-01-02 10:17:40;{991252};{885069,885070,885071,885072,885073,885074};{};{Luis Santos};{Fire Stick,Echo,iPad,Kindle Paperwhite,Fire Stick,iPhone X};1507.97;2.33;Finance;yes;no;no;no
pick item;2020-01-02 10:24:59;{991284};{885197};{};{Claudia Graf};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
confirm order;2020-01-02 10:25:34;{991313};{885317,885318,885319};{};{Luis Santos};{Echo Studio,Echo Show 8,iPad Air};810.98;2.9;Finance;yes;no;no;no
pick item;2020-01-02 10:34:06;{991313};{885318};{};{Luis Santos};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2020-01-02 10:43:47;{991312};{885316};{};{Mahsa Bafrani};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2020-01-02 10:43:47;{991309,991314,991195};{885300,885322,884854};{660861};{Tobias Brockhoff};{MacBook Air,iPad,Echo Show 8};2824.99;2.713;Fullfillment;yes;no;no;no
pick item;2020-01-02 10:49:52;{991281};{885181};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2020-01-02 10:52:32;{991317};{885336};{};{Mahnaz Qafari};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
place order;2020-01-02 10:55:44;{991318};{885340,885341};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro,iPhone 11 Pro};3654.0;1.558;Finance;yes;no;no;no
pick item;2020-01-02 10:55:55;{991302};{885270};{};{Luis Santos};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
create package;2020-01-02 10:55:55;{991261,991290};{885108,885229,885231};{660862};{Mohammadreza Fani Sani};{Fire Stick,Echo Dot,iPad Air};545.98;1.02;Fullfillment;yes;no;no;no
