activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
place order;2019-11-25 18:15:22;{991098};{884352,884353,884354,884355,884356,884357};{};{Kefang Ding};{Echo Dot,Kindle,MacBook Air,MacBook Pro,iPhone 8,iPhone X};6042.98;3.865;Finance;yes;no;no;no
item out of stock;2019-11-25 18:29:15;{991076};{884272};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-11-25 18:50:21;{991069};{884240};{};{Luis Santos};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pay order;2019-11-25 19:18:55;{991043};{884126,884127,884128,884129,884130};{};{Mahsa Bafrani};{iPhone X,iPad Air,Fire Stick 4K,Kindle Paperwhite,iPad Air};1874.99;1.827;Finance;yes;no;no;no
failed delivery;2019-11-25 19:39:13;{991072,991042};{884256,884125};{660664};{Junxiong Gao};{iPad Air,MacBook Pro};2976.0;1.81;Delivery;yes;no;no;no
confirm order;2019-11-25 20:17:04;{991094};{884338,884339,884340};{};{Junxiong Gao};{Echo Plus,Echo Show 8,Echo Plus};434.97;3.54;Finance;yes;no;no;no
place order;2019-11-25 20:25:37;{991099};{884358,884359,884360,884361,884362,884363,884364,884365};{};{Tobias Brockhoff};{Fire Stick,MacBook Air,Echo,iPad Air,iPhone 8,iPhone 11,iPad Pro,Echo Show 5};5337.97;4.409;Finance;yes;no;no;no
send package;2019-11-25 20:31:08;{991069,991033,991024,991087};{884237,884086,884053,884239,884316,884238};{660669};{Luis Santos};{iPhone 11,MacBook Pro,iPhone X,Echo,iPhone X,MacBook Air};6996.99;3.91;Fullfillment;yes;no;no;no
pay order;2019-11-25 20:32:39;{991019};{884030,884031,884032};{};{Mahnaz Qafari};{Kindle Paperwhite,Echo Dot,Echo};263.98;1.655;Finance;yes;no;no;no
failed delivery;2019-11-25 20:51:44;{991068};{884231,884232,884235,884234};{660672};{Marco Pegoraro};{iPad mini,iPad mini,iPad Pro,iPhone 11 Pro};3146.0;1.231;Delivery;yes;no;no;no
pick item;2019-11-25 21:10:53;{991081};{884302};{};{Christine Dobbert};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
create package;2019-11-25 21:10:53;{990873};{883437};{660674};{Tobias Brockhoff};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
reorder item;2019-11-25 21:17:29;{991076};{884272};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
place order;2019-11-25 23:51:18;{991100};{884366,884367,884368,884369};{};{Tobias Brockhoff};{iPhone 8,iPad Pro,iPad,Fire Stick};2167.99;1.376;Finance;yes;no;no;no
pick item;2019-11-26 08:32:42;{991099};{884363};{};{Tobias Brockhoff};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
create package;2019-11-26 08:32:42;{991063,991017,991059};{884216,884025,884199};{660675};{Mahnaz Qafari};{iPhone 11 Pro,Echo Plus,iPad mini};1747.99;1.748;Fullfillment;yes;no;no;no
pick item;2019-11-26 08:58:56;{990989};{883915};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
confirm order;2019-11-26 09:19:18;{991095};{884341,884342,884343};{};{Kefang Ding};{MacBook Air,iPhone X,iPad mini};3353.0;1.702;Finance;yes;no;no;no
pick item;2019-11-26 09:22:42;{991078};{884281};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-11-26 09:28:34;{991088};{884318};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
create package;2019-11-26 09:28:34;{991082,991048,991077,991097,991064};{884303,884158,884277,884304,884350,884217,884278};{660676};{Claudia Graf};{Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPhone 11 Pro,Echo Plus,Fire Stick 4K,Echo};3565.97;3.377;Fullfillment;yes;no;no;no
pick item;2019-11-26 09:34:53;{991098};{884354};{};{Kefang Ding};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
place order;2019-11-26 09:52:11;{991101};{884370,884371,884372,884373,884374,884375};{};{Christine Dobbert};{iPhone 11 Pro,iPhone 8,Kindle,iPhone 11,MacBook Pro,iPhone X};5760.99;2.589;Finance;yes;no;no;no
pick item;2019-11-26 09:52:47;{991093};{884334};{};{Christina Rensinghof};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-11-26 09:59:31;{991098};{884357};{};{Kefang Ding};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
package delivered;2019-11-26 09:59:52;{991061,990918,991079,991040,991050};{884210,883606,884209,884285,884115,884284,884165};{660666};{Anahita Farhang Ghahfarokhi};{Echo Show 5,Echo Show 8,Echo Dot,Fire Stick,Fire Stick,iPhone 11 Pro,Kindle};1558.94;3.311;Delivery;yes;no;no;no
payment reminder;2019-11-26 10:05:29;{990866};{883402,883403,883404,883405,883406};{};{Tobias Brockhoff};{Echo Show 8,Echo Show 8,Echo Show 5,iPhone 11,Kindle Paperwhite};1282.97;3.501;Finance;yes;no;no;no
pay order;2019-11-26 10:07:28;{991075};{884267,884268,884269,884270,884271};{};{Kefang Ding};{MacBook Pro,Echo Plus,iPad mini,iPad,Echo};3698.98;4.193;Finance;yes;no;no;no
pick item;2019-11-26 10:09:54;{991071};{884248};{};{Lisa Mannel};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-11-26 10:11:10;{991069};{884242};{};{Luis Santos};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-11-26 10:16:02;{991079};{884288};{};{Anahita Farhang Ghahfarokhi};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-11-26 10:18:21;{991096};{884344};{};{Seran Uysal};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2019-11-26 10:18:21;{991076,991096};{884276,884345,884344,884273};{660677};{Seran Uysal};{iPhone 8,Echo Studio,MacBook Pro,MacBook Air};5428.99;4.31;Fullfillment;yes;no;no;no
pick item;2019-11-26 10:19:40;{991080};{884290};{};{Gyunam Park};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-11-26 10:20:27;{991097};{884348};{};{Claudia Graf};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
reorder item;2019-11-26 10:25:35;{991087};{884317};{};{Luis Santos};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2019-11-26 10:40:47;{991076,991096};{884276,884345,884344,884273};{660677};{Seran Uysal};{iPhone 8,Echo Studio,MacBook Pro,MacBook Air};5428.99;4.31;Fullfillment;yes;no;no;no
confirm order;2019-11-26 10:47:28;{991099};{884358,884359,884360,884361,884362,884363,884364,884365};{};{Tobias Brockhoff};{Fire Stick,MacBook Air,Echo,iPad Air,iPhone 8,iPhone 11,iPad Pro,Echo Show 5};5337.97;4.409;Finance;yes;no;no;no
pay order;2019-11-26 10:54:43;{991071};{884246,884247,884248,884249,884250,884251,884252,884253,884254};{};{Lisa Mannel};{iPhone 11,iPad,iPad mini,iPhone 11 Pro,iPad mini,iPad,Echo Show 8,iPad,Echo Studio};4665.98;4.823;Finance;yes;no;no;no
pick item;2019-11-26 10:57:40;{991076};{884272};{};{Seran Uysal};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-11-26 11:06:58;{991088};{884322};{};{Mohammadreza Fani Sani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
create package;2019-11-26 11:06:58;{991052};{884169,884170};{660678};{Mahsa Bafrani};{Echo Plus,MacBook Pro};2649.99;2.65;Fullfillment;yes;no;no;no
pick item;2019-11-26 11:24:06;{991091};{884327};{};{Lisa Mannel};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
reorder item;2019-11-26 11:29:58;{991075};{884271};{};{Kefang Ding};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2019-11-26 11:53:06;{991081};{884299};{};{Christine Dobbert};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2019-11-26 11:53:06;{991080,991092,991065};{884296,884291,884332,884333,884294,884331,884222,884290,884292};{660679};{Gyunam Park};{iPhone 11,Echo Plus,Echo Show 8,iPhone 8,iPhone 11 Pro,iPhone 11 Pro,iPhone 11 Pro,iPad Pro,iPad mini};6602.98;3.963;Fullfillment;yes;no;no;no
pick item;2019-11-26 11:54:04;{991080};{884295};{};{Gyunam Park};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
send package;2019-11-26 12:00:38;{991006,990978,991047,990989,990980};{883975,883867,884149,883913,884150,883873};{660668};{Mohammadreza Fani Sani};{iPad Pro,Kindle,Echo Plus,Fire Stick,Kindle Paperwhite,iPhone 8};2026.97;3.151;Fullfillment;yes;no;no;no
pick item;2019-11-26 12:00:43;{991074};{884260};{};{Mahsa Bafrani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
place order;2019-11-26 12:04:08;{991102};{884376,884377,884378,884379};{};{Seran Uysal};{Fire Stick,Kindle Paperwhite,iPad Air,iPhone X};1348.99;1.307;Finance;yes;no;no;no
reorder item;2019-11-26 12:05:00;{991071};{884249};{};{Lisa Mannel};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
reorder item;2019-11-26 12:05:32;{991078};{884279};{};{Christina Rensinghof};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-11-26 12:06:46;{990957};{883773,883774,883775};{};{Luis Santos};{iPhone 11 Pro,iPad mini,iPhone 8};2132.0;0.678;Finance;yes;no;no;no
pick item;2019-11-26 13:10:25;{991079};{884283};{};{Anahita Farhang Ghahfarokhi};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-11-26 13:18:09;{991079};{884287};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-11-26 13:27:26;{991093};{884335};{};{Christina Rensinghof};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
place order;2019-11-26 13:28:01;{991103};{884380,884381,884382,884383,884384};{};{Christine Dobbert};{MacBook Air,Echo Plus,iPhone 11 Pro,iPhone 11,Echo Plus};4452.98;4.164;Finance;yes;no;no;no
pick item;2019-11-26 13:29:47;{991054};{884175};{};{Christina Rensinghof};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
send package;2019-11-26 13:43:12;{990873};{883437};{660674};{Tobias Brockhoff};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
send package;2019-11-26 13:48:10;{991052};{884169,884170};{660678};{Mahsa Bafrani};{Echo Plus,MacBook Pro};2649.99;2.65;Fullfillment;yes;no;no;no
pick item;2019-11-26 13:54:51;{991095};{884342};{};{Kefang Ding};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-11-26 14:04:23;{991099};{884360};{};{Tobias Brockhoff};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pay order;2019-11-26 14:05:17;{990993};{883932,883933,883934,883935};{};{Christina Rensinghof};{iPhone X,Kindle,MacBook Pro,iPhone 11 Pro};4432.99;2.213;Finance;yes;no;no;no
package delivered;2019-11-26 14:06:38;{991081,991007};{884301,883984};{660670};{Christine Dobbert};{Kindle,iPhone X};778.99;0.655;Delivery;yes;no;no;no
confirm order;2019-11-26 14:30:14;{991100};{884366,884367,884368,884369};{};{Tobias Brockhoff};{iPhone 8,iPad Pro,iPad,Fire Stick};2167.99;1.376;Finance;yes;no;no;no
send package;2019-11-26 14:41:41;{991054,991078,991027};{884181,884180,884282,884070,884280,884072};{660671};{Christina Rensinghof};{MacBook Pro,MacBook Air,Echo Show 5,iPhone X,Kindle Paperwhite,Fire Stick 4K};5707.98;4.447;Fullfillment;yes;no;no;no
failed delivery;2019-11-26 14:45:54;{991072,991042};{884256,884125};{660664};{Junxiong Gao};{iPad Air,MacBook Pro};2976.0;1.81;Delivery;yes;no;no;no
package delivered;2019-11-26 14:47:31;{991076,991096};{884276,884345,884344,884273};{660677};{Seran Uysal};{iPhone 8,Echo Studio,MacBook Pro,MacBook Air};5428.99;4.31;Delivery;yes;no;no;no
package delivered;2019-11-26 14:56:24;{991068};{884231,884232,884235,884234};{660672};{Marco Pegoraro};{iPad mini,iPad mini,iPad Pro,iPhone 11 Pro};3146.0;1.231;Delivery;yes;no;no;no
pay order;2019-11-26 15:01:50;{991031};{884081};{};{Majid Rafiei};{iPad};500.0;0.483;Finance;yes;no;no;no
pay order;2019-11-26 15:06:46;{991099};{884358,884359,884360,884361,884362,884363,884364,884365};{};{Tobias Brockhoff};{Fire Stick,MacBook Air,Echo,iPad Air,iPhone 8,iPhone 11,iPad Pro,Echo Show 5};5337.97;4.409;Finance;yes;no;no;no
pick item;2019-11-26 15:12:00;{991099};{884362};{};{Tobias Brockhoff};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2019-11-26 15:12:00;{991071,991070,991086,991005,991091};{884247,884245,884314,883969,884329,884246,884248,884327,884254};{660680};{Lisa Mannel};{iPad,Kindle,iPad Air,Kindle,iPad Pro,iPhone 11,iPad mini,iPad,Echo Studio};4172.97;4.781;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:14:52;{990927};{883658};{};{Mohammadreza Fani Sani};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
place order;2019-11-26 15:15:48;{991104};{884385,884386,884387};{};{Christine Dobbert};{Echo,iPad,Fire Stick 4K};689.98;1.543;Finance;yes;no;no;no
send package;2019-11-26 15:17:29;{991045,991057,991084,991016};{884142,884188,884134,884141,884307,884192,884309,884018};{660673};{Majid Rafiei};{Echo Dot,Echo Show 8,Echo Dot,iPad mini,iPad Pro,Echo,iPhone 11 Pro,Echo Plus};3136.95;4.751;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:18:09;{991100};{884366};{};{Tobias Brockhoff};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:24:02;{991101};{884373};{};{Christine Dobbert};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:24:54;{991100};{884368};{};{Tobias Brockhoff};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-11-26 15:25:53;{991097};{884347,884348,884349,884350,884351};{};{Claudia Graf};{Kindle,iPhone 8,iPhone 11 Pro,Echo Plus,MacBook Pro};4412.98;3.531;Finance;yes;no;no;no
pick item;2019-11-26 15:32:37;{991097};{884349};{};{Claudia Graf};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:33:08;{991047};{884148};{};{Mohammadreza Fani Sani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-11-26 15:34:59;{991089};{884325};{};{Mohammadreza Fani Sani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
package delivered;2019-11-26 15:53:42;{991054,991078,991027};{884181,884180,884282,884070,884280,884072};{660671};{Christina Rensinghof};{MacBook Pro,MacBook Air,Echo Show 5,iPhone X,Kindle Paperwhite,Fire Stick 4K};5707.98;4.447;Delivery;yes;no;no;no
pay order;2019-11-26 15:54:57;{991081};{884297,884298,884299,884300,884301,884302};{};{Christine Dobbert};{iPad mini,iPad,Echo Show 5,Fire Stick 4K,Kindle,iPad};1703.97;2.889;Finance;yes;no;no;no
pick item;2019-11-26 15:54:57;{991097};{884351};{};{Claudia Graf};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2019-11-26 15:58:44;{991103};{884382};{};{Christine Dobbert};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-11-26 16:14:21;{991102};{884377};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
create package;2019-11-26 16:14:21;{991072,991085,991094};{884258,884257,884311,884338,884255};{660681};{Junxiong Gao};{iPhone 8,Fire Stick 4K,Echo Studio,Echo Plus,Echo Studio};1168.96;4.73;Fullfillment;yes;no;no;no
pick item;2019-11-26 16:16:11;{991103};{884381};{};{Christine Dobbert};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-11-26 16:34:24;{991099};{884364};{};{Tobias Brockhoff};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
send package;2019-11-26 16:36:20;{991082,991048,991077,991097,991064};{884303,884158,884277,884304,884350,884217,884278};{660676};{Claudia Graf};{Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPhone 11 Pro,Echo Plus,Fire Stick 4K,Echo};3565.97;3.377;Fullfillment;yes;no;no;no
send package;2019-11-26 16:36:33;{991080,991092,991065};{884296,884291,884332,884333,884294,884331,884222,884290,884292};{660679};{Gyunam Park};{iPhone 11,Echo Plus,Echo Show 8,iPhone 8,iPhone 11 Pro,iPhone 11 Pro,iPhone 11 Pro,iPad Pro,iPad mini};6602.98;3.963;Fullfillment;yes;no;no;no
confirm order;2019-11-26 16:41:36;{991103};{884380,884381,884382,884383,884384};{};{Christine Dobbert};{MacBook Air,Echo Plus,iPhone 11 Pro,iPhone 11,Echo Plus};4452.98;4.164;Finance;yes;no;no;no
failed delivery;2019-11-26 16:46:51;{991072,991042};{884256,884125};{660664};{Junxiong Gao};{iPad Air,MacBook Pro};2976.0;1.81;Delivery;yes;no;no;no
place order;2019-11-26 16:51:21;{991105};{884388,884389,884390,884391,884392};{};{Gyunam Park};{iPad mini,iPad Air,iPhone 11,iPhone X,Echo};2527.99;1.838;Finance;yes;no;no;no
reorder item;2019-11-26 17:01:44;{991054};{884177};{};{Christina Rensinghof};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2019-11-26 17:08:29;{991104};{884385,884386,884387};{};{Christine Dobbert};{Echo,iPad,Fire Stick 4K};689.98;1.543;Finance;yes;no;no;no
pick item;2019-11-26 17:08:34;{991096};{884346};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
reorder item;2019-11-26 17:10:06;{991074};{884264};{};{Mahsa Bafrani};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-11-26 17:10:59;{991085};{884312};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
send package;2019-11-26 17:39:08;{991072,991085,991094};{884258,884257,884311,884338,884255};{660681};{Junxiong Gao};{iPhone 8,Fire Stick 4K,Echo Studio,Echo Plus,Echo Studio};1168.96;4.73;Fullfillment;yes;no;no;no
pick item;2019-11-26 17:47:06;{991102};{884378};{};{Seran Uysal};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
create package;2019-11-26 17:47:06;{991083,991058};{884305,884306,884193};{660682};{Wil van der Aalst};{Echo,iPhone 11 Pro,Echo Show 5};1338.98;1.848;Fullfillment;yes;no;no;no
pick item;2019-11-26 17:51:31;{991105};{884389};{};{Gyunam Park};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
confirm order;2019-11-26 18:22:39;{991089};{884323,884324,884325};{};{Mohammadreza Fani Sani};{Echo Show 8,iPhone 11 Pro,Fire Stick};1323.98;1.368;Finance;yes;no;no;no
package delivered;2019-11-26 18:45:08;{991069,991033,991024,991087};{884237,884086,884053,884239,884316,884238};{660669};{Luis Santos};{iPhone 11,MacBook Pro,iPhone X,Echo,iPhone X,MacBook Air};6996.99;3.91;Delivery;yes;no;no;no
pick item;2019-11-26 18:47:24;{991091};{884328};{};{Lisa Mannel};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-11-26 18:49:16;{991075};{884271};{};{Kefang Ding};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
create package;2019-11-26 18:49:16;{991095,991098,991075};{884343,884354,884357,884342,884271,884270};{660683};{Kefang Ding};{iPad mini,MacBook Air,iPhone X,iPhone X,Echo,iPad};4641.99;3.137;Fullfillment;yes;no;no;no
place order;2019-11-26 19:02:28;{991106};{884393,884394,884395,884396,884397,884398};{};{Junxiong Gao};{Fire Stick,Fire Stick,iPhone 8,iPhone 11,Echo,iPad Air};1988.97;1.996;Finance;yes;no;no;no
pick item;2019-11-26 19:56:51;{991106};{884394};{};{Junxiong Gao};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pay order;2019-11-26 20:12:26;{991086};{884314,884315};{};{Lisa Mannel};{iPad Air,MacBook Pro};2981.0;1.81;Finance;yes;no;no;no
pick item;2019-11-26 21:24:01;{990979};{883869};{};{Claudia Graf};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
place order;2019-11-26 21:44:27;{991107};{884399,884400,884401};{};{Tobias Brockhoff};{MacBook Air,MacBook Air,Fire Stick 4K};4494.99;2.78;Finance;yes;no;no;no
confirm order;2019-11-26 22:49:11;{991105};{884388,884389,884390,884391,884392};{};{Gyunam Park};{iPad mini,iPad Air,iPhone 11,iPhone X,Echo};2527.99;1.838;Finance;yes;no;no;no
place order;2019-11-27 06:44:18;{991108};{884402};{};{Mohammadreza Fani Sani};{iPad};500.0;0.483;Finance;yes;no;no;no
confirm order;2019-11-27 08:10:05;{991096};{884344,884345,884346};{};{Seran Uysal};{MacBook Pro,Echo Studio,Kindle Paperwhite};2833.99;3.345;Finance;yes;no;no;no
package delivered;2019-11-27 09:10:23;{991082,991048,991077,991097,991064};{884303,884158,884277,884304,884350,884217,884278};{660676};{Claudia Graf};{Kindle Paperwhite,iPhone 11,iPhone 11 Pro,iPhone 11 Pro,Echo Plus,Fire Stick 4K,Echo};3565.97;3.377;Delivery;yes;no;no;no
pick item;2019-11-27 09:22:19;{990998};{883949};{};{Marco Pegoraro};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-11-27 09:31:49;{991023};{884046};{};{Junxiong Gao};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-11-27 09:42:30;{991106};{884393};{};{Junxiong Gao};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
package delivered;2019-11-27 09:57:41;{990873};{883437};{660674};{Tobias Brockhoff};{iPhone X};699.0;0.172;Delivery;yes;no;no;no
item out of stock;2019-11-27 10:00:13;{991099};{884359};{};{Tobias Brockhoff};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pay order;2019-11-27 10:04:14;{990749};{882929,882930,882931,882932};{};{Majid Rafiei};{iPad Air,Echo Plus,Echo,iPhone X};1429.98;2.672;Finance;yes;no;no;no
package delivered;2019-11-27 10:04:53;{991045,991057,991084,991016};{884142,884188,884134,884141,884307,884192,884309,884018};{660673};{Majid Rafiei};{Echo Dot,Echo Show 8,Echo Dot,iPad mini,iPad Pro,Echo,iPhone 11 Pro,Echo Plus};3136.95;4.751;Delivery;yes;no;no;no
pay order;2019-11-27 10:15:49;{991100};{884366,884367,884368,884369};{};{Tobias Brockhoff};{iPhone 8,iPad Pro,iPad,Fire Stick};2167.99;1.376;Finance;yes;no;no;no
pay order;2019-11-27 10:16:42;{991049};{884160,884161,884162,884163};{};{Wil van der Aalst};{MacBook Pro,iPad Air,iPhone 11 Pro,iPhone 11};4929.0;2.164;Finance;yes;no;no;no
place order;2019-11-27 10:26:29;{991109};{884403};{};{Kefang Ding};{Fire Stick};44.99;0.2;Finance;yes;no;no;no
pick item;2019-11-27 10:35:50;{991098};{884356};{};{Kefang Ding};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2019-11-27 10:35:50;{991089,991046,991006,991088,990989,990927,991047,991021};{884324,884145,883974,884323,884320,884319,884144,883915,884318,884322,883658,884148,884325,884040};{660684};{Mohammadreza Fani Sani};{iPhone 11 Pro,Kindle Paperwhite,Kindle,Echo Show 8,iPad mini,Echo Plus,Echo Show 8,Fire Stick 4K,Fire Stick 4K,iPad mini,Kindle,Fire Stick,Fire Stick,Echo};3105.9;7.189;Fullfillment;yes;no;no;no
