activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
reorder item;2019-10-03 16:57:53;{990745};{882911};{};{Majid Rafiei};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pay order;2019-10-03 16:58:54;{990747};{882918,882919,882920};{};{Claudia Graf};{Echo Dot,Kindle Paperwhite,Fire Stick};203.98;1.075;Finance;yes;no;no;no
reorder item;2019-10-03 17:09:22;{990772};{883037};{};{Marco Pegoraro};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
place order;2019-10-03 17:10:04;{990796};{883135,883136,883137,883138,883139,883140};{};{Mahnaz Qafari};{Echo Studio,Echo Studio,Echo Studio,Fire Stick 4K,Echo Plus,iPhone 11 Pro};1993.95;6.188;Finance;yes;no;no;no
pick item;2019-10-03 17:12:17;{990795};{883130};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2019-10-03 17:23:00;{990758};{882969,882970,882971};{};{Marco Pegoraro};{Kindle,iPad Air,iPhone X};1259.99;1.095;Finance;yes;no;no;no
pick item;2019-10-03 17:38:44;{990769};{883026};{};{Tobias Brockhoff};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-10-03 17:50:43;{990740};{882898};{};{Junxiong Gao};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pay order;2019-10-03 17:54:24;{990717};{882815,882816};{};{Majid Rafiei};{iPhone 11,Echo};903.99;0.946;Finance;yes;no;no;no
item out of stock;2019-10-03 18:28:07;{990789};{883095};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
place order;2019-10-03 18:39:53;{990797};{883141,883142,883143};{};{Kefang Ding};{iPhone 8,MacBook Air,Echo Studio};2933.99;2.94;Finance;yes;no;no;no
pick item;2019-10-03 19:20:55;{990792};{883114};{};{Majid Rafiei};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-10-03 19:35:24;{990792};{883120};{};{Majid Rafiei};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-10-03 19:37:54;{990791};{883102,883103,883104,883105,883106,883107,883108,883109,883110,883111,883112};{};{Claudia Graf};{Kindle,iPad,Fire Stick,MacBook Pro,Echo Plus,iPhone X,iPad Pro,Fire Stick 4K,iPad Pro,MacBook Pro,Echo Dot};8786.95;6.984;Finance;yes;no;no;no
item out of stock;2019-10-03 19:47:13;{990767};{883018};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2019-10-03 20:10:46;{990791};{883108};{};{Claudia Graf};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
place order;2019-10-03 21:39:11;{990798};{883144,883145,883146};{};{Mohammadreza Fani Sani};{Kindle,Echo Studio,Kindle};364.97;2.446;Finance;yes;no;no;no
place order;2019-10-04 06:12:41;{990799};{883147};{};{Kefang Ding};{Echo};104.99;0.78;Finance;yes;no;no;no
pick item;2019-10-04 08:53:09;{990793};{883122};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-10-04 09:06:45;{990791};{883106};{};{Claudia Graf};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
create package;2019-10-04 09:06:45;{990790,990791,990731,990747};{883099,883109,883111,883112,883104,882873,883110,883102,883103,883100,883097,883106,882918};{660477};{Claudia Graf};{iPhone X,Fire Stick 4K,MacBook Pro,Echo Dot,Fire Stick,Fire Stick,iPad Pro,Kindle,iPad,MacBook Pro,iPhone 8,Echo Plus,Echo Dot};8281.93;7.291;Fullfillment;yes;no;no;no
package delivered;2019-10-04 09:19:46;{990711,990743};{882792,882906};{660471};{Anahita Farhang Ghahfarokhi};{iPhone 11 Pro,iPhone 8};1678.0;0.398;Delivery;yes;no;no;no
reorder item;2019-10-04 09:26:02;{990767};{883018};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-10-04 09:51:43;{990800};{883148,883149,883150,883151,883152};{};{Luis Santos};{Echo Show 5,Kindle Paperwhite,iPhone 11,Echo,Echo};1222.97;3.101;Finance;yes;no;no;no
pick item;2019-10-04 09:54:39;{990793};{883123};{};{Junxiong Gao};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
send package;2019-10-04 09:59:10;{990769,990780,990757,990557,990765};{883025,883059,883058,882966,882136,883005};{660475};{Tobias Brockhoff};{iPad,iPad Air,Echo Dot,Echo Studio,iPad,MacBook Air};3895.98;4.516;Fullfillment;yes;no;no;no
reorder item;2019-10-04 09:59:26;{990774};{883041};{};{Marco Pegoraro};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
item out of stock;2019-10-04 10:00:11;{990793};{883127};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
confirm order;2019-10-04 10:03:30;{990798};{883144,883145,883146};{};{Mohammadreza Fani Sani};{Kindle,Echo Studio,Kindle};364.97;2.446;Finance;yes;no;no;no
package delivered;2019-10-04 10:09:26;{990784,990643};{883071,882514};{660472};{Gyunam Park};{iPhone 8,Kindle};608.99;0.693;Delivery;yes;no;no;no
pick item;2019-10-04 10:17:57;{990798};{883144};{};{Mohammadreza Fani Sani};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-10-04 10:48:06;{990796};{883140};{};{Mahnaz Qafari};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pay order;2019-10-04 11:07:48;{990671};{882615,882616,882617,882618,882619,882620,882621,882622};{};{Claudia Graf};{iPad Air,Fire Stick,Echo Show 8,iPhone 11,iPad mini,Fire Stick,Fire Stick,MacBook Air};4178.96;3.716;Finance;yes;no;no;no
place order;2019-10-04 12:03:12;{990801};{883153,883154};{};{Seran Uysal};{MacBook Air,iPhone 11 Pro};3354.0;1.438;Finance;yes;no;no;no
pick item;2019-10-04 12:11:53;{990793};{883121};{};{Junxiong Gao};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
item out of stock;2019-10-04 12:13:23;{990788};{883091};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
reorder item;2019-10-04 12:23:22;{990789};{883093};{};{Christina Rensinghof};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
send package;2019-10-04 12:53:35;{990760,990783,990768,990787,990738};{882975,883070,883024,883084,883085,883068,883087,882891,883023};{660476};{Lisa Mannel};{iPhone 8,Echo Show 5,Echo Dot,Echo,Kindle,iPad mini,iPhone 8,iPad,iPhone 11 Pro};3450.96;3.894;Fullfillment;yes;no;no;no
reorder item;2019-10-04 13:02:27;{990789};{883095};{};{Christina Rensinghof};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-10-04 13:07:19;{990798};{883145};{};{Mohammadreza Fani Sani};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-10-04 13:26:09;{990802};{883155,883156};{};{Junxiong Gao};{iPad Air,iPhone 8};1010.0;0.65;Finance;yes;no;no;no
pay order;2019-10-04 13:33:15;{990777};{883047,883048,883049,883050,883051};{};{Mahsa Bafrani};{Fire Stick,Echo Studio,Fire Stick 4K,iPhone 11 Pro,iPhone X};2182.97;2.32;Finance;yes;no;no;no
pick item;2019-10-04 14:03:44;{990797};{883141};{};{Kefang Ding};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-10-04 14:13:54;{990801};{883154};{};{Seran Uysal};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
reorder item;2019-10-04 14:31:22;{990792};{883116};{};{Majid Rafiei};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-10-04 14:31:34;{990795};{883133};{};{Marco Pegoraro};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
item out of stock;2019-10-04 14:35:34;{990798};{883146};{};{Mohammadreza Fani Sani};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
reorder item;2019-10-04 14:41:45;{990793};{883127};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-10-04 15:11:40;{990788};{883088};{};{Gyunam Park};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
place order;2019-10-04 15:12:04;{990803};{883157,883158,883159};{};{Mohammadreza Fani Sani};{Echo Show 8,Echo Dot,iPhone 11 Pro};1313.98;1.548;Finance;yes;no;no;no
pick item;2019-10-04 15:34:03;{990803};{883159};{};{Mohammadreza Fani Sani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-10-04 15:40:18;{990767};{883018};{};{Junxiong Gao};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
send package;2019-10-04 16:06:20;{990771,990775,990750};{883031,883045,883044,882934,883032,883034};{660474};{Christine Dobbert};{Echo,iPhone 11,Echo Show 5,iPad Pro,iPhone X,Echo Show 5};2876.97;3.361;Fullfillment;yes;no;no;no
reorder item;2019-10-04 16:17:31;{990788};{883091};{};{Gyunam Park};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
confirm order;2019-10-04 16:23:07;{990795};{883130,883131,883132,883133,883134};{};{Marco Pegoraro};{Echo Studio,MacBook Air,Echo Dot,Echo Plus,iPad mini};3033.97;4.67;Finance;yes;no;no;no
place order;2019-10-04 16:43:53;{990804};{883160,883161,883162};{};{Mahnaz Qafari};{iPhone 8,Echo Plus,Echo Plus};833.98;2.77;Finance;yes;no;no;no
reorder item;2019-10-04 16:45:43;{990792};{883119};{};{Majid Rafiei};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-10-04 16:56:43;{990783};{883067};{};{Lisa Mannel};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-10-04 16:58:56;{990791};{883105};{};{Claudia Graf};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2019-10-04 16:58:56;{990687,990764};{882687,882999,883000};{660478};{Wil van der Aalst};{Fire Stick,iPhone 11,Fire Stick};878.98;0.566;Fullfillment;yes;no;no;no
failed delivery;2019-10-04 17:06:57;{990762,990716,990761};{882986,882985,882987,882814,882982};{660473};{Mahnaz Qafari};{Echo,Echo Show 5,iPhone X,Fire Stick,Echo};1028.96;2.812;Delivery;yes;no;no;no
reorder item;2019-10-04 17:13:19;{990786};{883083};{};{Anahita Farhang Ghahfarokhi};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-10-04 18:06:28;{990768};{883021};{};{Lisa Mannel};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-10-04 18:07:59;{990794};{883129};{};{Seran Uysal};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
pick item;2019-10-04 18:30:58;{990796};{883139};{};{Mahnaz Qafari};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
create package;2019-10-04 18:30:58;{990715,990642};{882808,882509};{660479};{Mahsa Bafrani};{iPhone X,Fire Stick};738.99;0.372;Fullfillment;yes;no;no;no
place order;2019-10-04 18:47:32;{990805};{883163,883164};{};{Wil van der Aalst};{Echo Studio,Kindle Paperwhite};333.99;1.975;Finance;yes;no;no;no
confirm order;2019-10-04 20:49:01;{990797};{883141,883142,883143};{};{Kefang Ding};{iPhone 8,MacBook Air,Echo Studio};2933.99;2.94;Finance;yes;no;no;no
confirm order;2019-10-04 20:56:44;{990802};{883155,883156};{};{Junxiong Gao};{iPad Air,iPhone 8};1010.0;0.65;Finance;yes;no;no;no
reorder item;2019-10-04 21:51:48;{990752};{882946};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
place order;2019-10-04 22:02:07;{990806};{883165,883166,883167,883168,883169};{};{Seran Uysal};{Kindle,iPhone 11,iPad,iPhone 8,Fire Stick 4K};1997.98;1.622;Finance;yes;no;no;no
place order;2019-10-05 15:12:18;{990807};{883170,883171,883172,883173};{};{Luis Santos};{iPhone 11,Echo,Echo Plus,iPad Pro};2152.98;2.709;Finance;yes;no;no;no
payment reminder;2019-10-06 09:11:23;{990667};{882605};{};{Tobias Brockhoff};{Echo Dot};34.99;0.38;Finance;yes;no;no;no
payment reminder;2019-10-06 10:52:14;{990678};{882647,882648,882649};{};{Christine Dobbert};{Fire Stick 4K,Echo Show 5,Fire Stick};224.97;1.36;Finance;yes;no;no;no
place order;2019-10-06 15:18:12;{990808};{883174,883175,883176,883177,883178};{};{Anahita Farhang Ghahfarokhi};{Echo Plus,Echo Plus,iPad Air,Echo Show 5,iPhone 11};1669.97;4.046;Finance;yes;no;no;no
create package;2019-10-06 16:00:00;{990785,990782,990801,990794,990593};{883078,883065,883076,883066,883064,883075,883074,883154,883129,882284};{660480};{Seran Uysal};{Echo Plus,iPad mini,Echo Show 8,Echo Studio,Fire Stick,Fire Stick 4K,iPad mini,iPhone 11 Pro,Kindle,Echo Studio};2936.93;6.931;Fullfillment;yes;no;no;no
payment reminder;2019-10-06 16:36:08;{990691};{882704,882705,882706,882707,882708,882709};{};{Lisa Mannel};{Fire Stick 4K,Echo Plus,Echo Show 5,Echo,Echo Show 5,MacBook Pro};3024.95;5.47;Finance;yes;no;no;no
place order;2019-10-07 07:48:00;{990809};{883179,883180,883181};{};{Christina Rensinghof};{Fire Stick,iPhone X,Echo};843.98;1.152;Finance;yes;no;no;no
confirm order;2019-10-07 09:05:14;{990808};{883174,883175,883176,883177,883178};{};{Anahita Farhang Ghahfarokhi};{Echo Plus,Echo Plus,iPad Air,Echo Show 5,iPhone 11};1669.97;4.046;Finance;yes;no;no;no
confirm order;2019-10-07 09:12:27;{990807};{883170,883171,883172,883173};{};{Luis Santos};{iPhone 11,Echo,Echo Plus,iPad Pro};2152.98;2.709;Finance;yes;no;no;no
pick item;2019-10-07 09:35:56;{990756};{882962};{};{Mohammadreza Fani Sani};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-10-07 09:39:22;{990790};{883098};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-10-07 09:45:29;{990804};{883162};{};{Mahnaz Qafari};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-10-07 09:48:47;{990800};{883150};{};{Luis Santos};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-10-07 09:52:10;{990806};{883169};{};{Seran Uysal};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
item out of stock;2019-10-07 09:59:28;{990796};{883136};{};{Mahnaz Qafari};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pay order;2019-10-07 10:00:02;{990678};{882647,882648,882649};{};{Christine Dobbert};{Fire Stick 4K,Echo Show 5,Fire Stick};224.97;1.36;Finance;yes;no;no;no
pick item;2019-10-07 10:08:39;{990790};{883101};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
package delivered;2019-10-07 10:30:40;{990762,990716,990761};{882986,882985,882987,882814,882982};{660473};{Mahnaz Qafari};{Echo,Echo Show 5,iPhone X,Fire Stick,Echo};1028.96;2.812;Delivery;yes;no;no;no
place order;2019-10-07 10:36:33;{990810};{883182,883183};{};{Majid Rafiei};{Echo Plus,iPhone 8};683.99;1.49;Finance;yes;no;no;no
pay order;2019-10-07 10:42:11;{990788};{883088,883089,883090,883091};{};{Gyunam Park};{Kindle Paperwhite,iPad Pro,iPad mini,iPhone 11};2481.0;1.424;Finance;yes;no;no;no
confirm order;2019-10-07 10:49:39;{990809};{883179,883180,883181};{};{Christina Rensinghof};{Fire Stick,iPhone X,Echo};843.98;1.152;Finance;yes;no;no;no
send package;2019-10-07 10:50:33;{990790,990791,990731,990747};{883099,883109,883111,883112,883104,882873,883110,883102,883103,883100,883097,883106,882918};{660477};{Claudia Graf};{iPhone X,Fire Stick 4K,MacBook Pro,Echo Dot,Fire Stick,Fire Stick,iPad Pro,Kindle,iPad,MacBook Pro,iPhone 8,Echo Plus,Echo Dot};8281.93;7.291;Fullfillment;yes;no;no;no
pick item;2019-10-07 10:58:54;{990796};{883135};{};{Mahnaz Qafari};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
reorder item;2019-10-07 11:10:43;{990771};{883033};{};{Christine Dobbert};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-10-07 11:18:30;{990797};{883143};{};{Kefang Ding};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-10-07 11:27:20;{990792};{883118};{};{Majid Rafiei};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
reorder item;2019-10-07 11:31:01;{990781};{883060};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
package delivered;2019-10-07 11:43:07;{990769,990780,990757,990557,990765};{883025,883059,883058,882966,882136,883005};{660475};{Tobias Brockhoff};{iPad,iPad Air,Echo Dot,Echo Studio,iPad,MacBook Air};3895.98;4.516;Delivery;yes;no;no;no
send package;2019-10-07 11:43:43;{990785,990782,990801,990794,990593};{883078,883065,883076,883066,883064,883075,883074,883154,883129,882284};{660480};{Seran Uysal};{Echo Plus,iPad mini,Echo Show 8,Echo Studio,Fire Stick,Fire Stick 4K,iPad mini,iPhone 11 Pro,Kindle,Echo Studio};2936.93;6.931;Fullfillment;yes;no;no;no
pay order;2019-10-07 12:02:37;{990763};{882989,882990,882991,882992,882993,882994,882995};{};{Kefang Ding};{iPhone 8,Echo Show 5,Fire Stick,Echo Plus,iPad Pro,Echo Show 5,Echo Studio};2202.95;5.413;Finance;yes;no;no;no
send package;2019-10-07 12:08:03;{990687,990764};{882687,882999,883000};{660478};{Wil van der Aalst};{Fire Stick,iPhone 11,Fire Stick};878.98;0.566;Fullfillment;yes;no;no;no
pick item;2019-10-07 12:10:59;{990791};{883107};{};{Claudia Graf};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pay order;2019-10-07 12:16:02;{990778};{883052,883053};{};{Marco Pegoraro};{iPad Pro,iPad mini};1553.0;0.763;Finance;yes;no;no;no
reorder item;2019-10-07 12:16:09;{990783};{883069};{};{Lisa Mannel};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-10-07 12:23:23;{990804};{883160,883161,883162};{};{Mahnaz Qafari};{iPhone 8,Echo Plus,Echo Plus};833.98;2.77;Finance;yes;no;no;no
failed delivery;2019-10-07 12:28:35;{990790,990791,990731,990747};{883099,883109,883111,883112,883104,882873,883110,883102,883103,883100,883097,883106,882918};{660477};{Claudia Graf};{iPhone X,Fire Stick 4K,MacBook Pro,Echo Dot,Fire Stick,Fire Stick,iPad Pro,Kindle,iPad,MacBook Pro,iPhone 8,Echo Plus,Echo Dot};8281.93;7.291;Delivery;yes;no;no;no
place order;2019-10-07 12:32:52;{990811};{883184,883185,883186};{};{Gyunam Park};{MacBook Pro,iPhone 11 Pro,Kindle};3733.99;2.041;Finance;yes;no;no;no
pick item;2019-10-07 12:34:03;{990773};{883040};{};{Gyunam Park};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
pick item;2019-10-07 12:37:15;{990806};{883165};{};{Seran Uysal};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
create package;2019-10-07 12:37:15;{990798,990803,990756};{883144,883145,883159,882962,882965};{660481};{Mohammadreza Fani Sani};{Kindle,Echo Studio,iPhone 11 Pro,iPhone 11 Pro,Echo Show 8};2707.97;3.319;Fullfillment;yes;no;no;no
pick item;2019-10-07 12:37:53;{990774};{883041};{};{Marco Pegoraro};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
package delivered;2019-10-07 12:43:10;{990687,990764};{882687,882999,883000};{660478};{Wil van der Aalst};{Fire Stick,iPhone 11,Fire Stick};878.98;0.566;Delivery;yes;no;no;no
confirm order;2019-10-07 13:09:44;{990803};{883157,883158,883159};{};{Mohammadreza Fani Sani};{Echo Show 8,Echo Dot,iPhone 11 Pro};1313.98;1.548;Finance;yes;no;no;no
pick item;2019-10-07 13:16:22;{990681};{882660};{};{Lisa Mannel};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-10-07 13:21:49;{990802};{883155};{};{Junxiong Gao};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
package delivered;2019-10-07 13:51:43;{990760,990783,990768,990787,990738};{882975,883070,883024,883084,883085,883068,883087,882891,883023};{660476};{Lisa Mannel};{iPhone 8,Echo Show 5,Echo Dot,Echo,Kindle,iPad mini,iPhone 8,iPad,iPhone 11 Pro};3450.96;3.894;Delivery;yes;no;no;no
place order;2019-10-07 14:25:30;{990812};{883187,883188};{};{Lisa Mannel};{Kindle Paperwhite,iPhone 11 Pro};1283.0;0.683;Finance;yes;no;no;no
pick item;2019-10-07 14:39:03;{990600};{882325};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-10-07 14:45:37;{990809};{883179};{};{Christina Rensinghof};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
create package;2019-10-07 14:45:37;{990763,990797,990754};{882994,882990,883141,883143,882955};{660482};{Kefang Ding};{Echo Show 5,Echo Show 5,iPhone 8,Echo Studio,Fire Stick};948.96;3.65;Fullfillment;yes;no;no;no
pick item;2019-10-07 14:46:42;{990808};{883176};{};{Anahita Farhang Ghahfarokhi};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:07:27;{990802};{883156};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:09:08;{990793};{883124};{};{Junxiong Gao};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pay order;2019-10-07 15:15:13;{990803};{883157,883158,883159};{};{Mohammadreza Fani Sani};{Echo Show 8,Echo Dot,iPhone 11 Pro};1313.98;1.548;Finance;yes;no;no;no
pick item;2019-10-07 15:21:13;{990800};{883151};{};{Luis Santos};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:24:59;{990810};{883183};{};{Majid Rafiei};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
create package;2019-10-07 15:24:59;{990809,990704};{883179,882767};{660483};{Christina Rensinghof};{Fire Stick,iPhone 11 Pro};1188.99;0.388;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:26:32;{990736};{882886};{};{Majid Rafiei};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:32:18;{990799};{883147};{};{Kefang Ding};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
create package;2019-10-07 15:32:18;{990755,990766,990800};{882958,883009,882959,883150,883151,883013};{660484};{Luis Santos};{Kindle,Echo,iPhone 11,iPhone 11,Echo,MacBook Pro};4377.97;3.745;Fullfillment;yes;no;no;no
failed delivery;2019-10-07 15:44:40;{990790,990791,990731,990747};{883099,883109,883111,883112,883104,882873,883110,883102,883103,883100,883097,883106,882918};{660477};{Claudia Graf};{iPhone X,Fire Stick 4K,MacBook Pro,Echo Dot,Fire Stick,Fire Stick,iPad Pro,Kindle,iPad,MacBook Pro,iPhone 8,Echo Plus,Echo Dot};8281.93;7.291;Delivery;yes;no;no;no
pick item;2019-10-07 15:48:06;{990811};{883184};{};{Gyunam Park};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
confirm order;2019-10-07 15:51:35;{990800};{883148,883149,883150,883151,883152};{};{Luis Santos};{Echo Show 5,Kindle Paperwhite,iPhone 11,Echo,Echo};1222.97;3.101;Finance;yes;no;no;no
pick item;2019-10-07 15:51:53;{990805};{883163};{};{Wil van der Aalst};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-10-07 15:52:46;{990781};{883063};{};{Junxiong Gao};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
